Y058.bmp,17.18459638,18.66090674,,13934.5,7082.5,,489.3452342,363.5462446,,0.731257908,0.673406291,,189,136,,101,68,,0.534391534,0.5,,0.729975378,0.765841263
Y064.bmp,23.97249983,15.57725212,,12072,10857,,537.9554051,411.244728,,0.524199482,0.806713013,,225,123,,83,115,,0.368888889,0.93495935,,0.646425703,0.767550371
Y070.bmp,18.02477902,21.83037341,,6637.5,4578.5,,345.8893909,316.1492759,,0.697172042,0.575637061,,132,131,,67,45,,0.507575758,0.34351145,,0.75050882,0.776675148
Y048.bmp,19.30395351,17.61369886,,11745,9930,,476.1564176,418.215291,,0.650974009,0.713443105,,197,160,,78,78,,0.395939086,0.4875,,0.764349863,0.795673077
Y074.bmp,20.20624896,20.52445403,,11425,8415,,480.4751756,415.5878736,,0.621905235,0.6122634,,203,169,,80,65,,0.39408867,0.384615385,,0.703509852,0.766044606
Y060.bmp,17.78216726,18.27091174,,16051.5,10835.5,,534.2569212,444.9432145,,0.706683939,0.687780237,,211,165,,99,84,,0.469194313,0.509090909,,0.768418785,0.781782107
Y128.bmp,19.20039443,16.12808502,,14843.5,13474.5,,533.8549005,466.1736604,,0.654485096,0.779160823,,209,168,,97,104,,0.464114833,0.619047619,,0.732180733,0.771205357
Y114.bmp,22.13255252,15.52915318,,10323,9152.5,,477.989895,377.0020882,,0.567777801,0.809211671,,197,131,,74,84,,0.375634518,0.641221374,,0.708121827,0.831743003
Y115.bmp,24.37423436,18.96448912,,12985,11171,,562.5828234,460.2741661,,0.515559661,0.662626445,,245,178,,74,86,,0.302040816,0.483146067,,0.716216216,0.729749151
Y101.bmp,18.41381727,16.13490779,,14592,12017,,518.3574265,440.333041,,0.682442527,0.778831349,,202,151,,94,101,,0.465346535,0.668874172,,0.768485359,0.787948331
Y061.bmp,19.76806232,17.86707772,,10538,9828,,456.416302,419.0437207,,0.635690631,0.703325535,,189,152,,79,84,,0.417989418,0.552631579,,0.705779921,0.769736842
Y075.bmp,17.31445029,14.69489296,,12486,7898,,464.9604567,340.6761873,,0.725773662,0.855152333,,184,104,,95,92,,0.516304348,0.884615385,,0.714302059,0.825459866
Y049.bmp,20.9575019,19.53525429,,16738.5,7731.5,,592.281306,388.6345565,,0.599612113,0.643266364,,248,157,,91,67,,0.366935484,0.426751592,,0.741691776,0.735003327
Y088.bmp,16.31638284,17.47716377,,14682,6711,,489.4457405,342.4751759,,0.770168984,0.719016664,,186,135,,104,63,,0.559139785,0.466666667,,0.758995037,0.789065256
Y063.bmp,21.2124308,17.50991356,,9575,6544.5,,450.6761863,338.516808,,0.592406034,0.717671847,,193,127,,69,62,,0.357512953,0.488188976,,0.719005782,0.831153162
Y077.bmp,20.39398157,19.43609928,,10572,8313.5,,464.3330412,401.9726501,,0.616180414,0.646548045,,188,165,,78,64,,0.414893617,0.387878788,,0.720949264,0.787263258
Y103.bmp,19.90026429,20.55868804,,17304.5,9136,,586.8254625,433.3868641,,0.631467593,0.611243868,,244,178,,96,63,,0.393442623,0.353932584,,0.738750854,0.814695916
Y102.bmp,18.05602668,17.68699895,,14414,8713.5,,510.1564158,392.5756811,,0.69596552,0.710486388,,195,154,,98,77,,0.502564103,0.5,,0.754264783,0.734820374
Y116.bmp,16.00496609,15.96268018,,16514.5,9781.5,,514.1147853,395.144222,,0.785154553,0.787234465,,177,127,,121,94,,0.683615819,0.74015748,,0.771093057,0.819358351
Y076.bmp,17.21703618,30.18358642,,14198,3444,,494.416302,322.4163017,,0.729880095,0.416331308,,195,138,,102,33,,0.523076923,0.239130435,,0.713826043,0.756258235
Y062.bmp,18.04788003,17.99322444,,16381,11831,,543.7300091,461.3868641,,0.696279673,0.698394668,,207,175,,112,92,,0.541062802,0.525714286,,0.706564872,0.73484472
Y089.bmp,16.92946082,18.75539327,,14144.5,11869,,489.3452345,471.813271,,0.742278336,0.670013783,,195,179,,98,85,,0.502564103,0.474860335,,0.740162219,0.780085442
Y005.bmp,17.28787718,,,14081,,,493.386865,,,0.726889246,,,197,,,97,,,0.492385787,,,0.736877911,
Y011.bmp,15.76911312,,,13064.5,,,453.88939,,,0.796897828,,,145,,,121,,,0.834482759,,,0.744628099,
Y039.bmp,26.15608645,,,11161.5,,,540.3157955,,,0.480437776,,,236,,,76,,,0.322033898,,,0.622295941,
Y171.bmp,17.6682324,,,15545,,,524.0731559,,,0.711241041,,,178,,,119,,,0.668539326,,,0.733877821,
Y165.bmp,20.34011252,,,12334.5,,,500.8843359,,,0.617812315,,,210,,,78,,,0.371428571,,,0.753021978,
Y159.bmp,17.24080561,,,14601,,,501.7300098,,,0.728873829,,,193,,,104,,,0.538860104,,,0.727431248,
Y158.bmp,18.25817604,,,12010,,,468.2741656,,,0.688259987,,,174,,,97,,,0.557471264,,,0.711577201,
Y164.bmp,21.04057541,,,12313.5,,,509.0020877,,,0.597244693,,,217,,,77,,,0.35483871,,,0.736938177,
Y170.bmp,17.06516915,,,15045,,,506.7005721,,,0.736375473,,,200,,,104,,,0.52,,,0.723317308,
Y038.bmp,20.3127327,,,16126.5,,,572.3401819,,,0.618645073,,,239,,,92,,,0.384937238,,,0.733422776,
Y004.bmp,21.00859394,,,15718,,,574.6416967,,,0.598153881,,,237,,,94,,,0.396624473,,,0.705539097,
Y012.bmp,26.40635851,,,12185.5,,,567.2518679,,,0.475884321,,,251,,,67,,,0.266932271,,,0.724594161,
Y006.bmp,17.019676,,,13034.5,,,471.002088,,,0.738343785,,,187,,,97,,,0.518716578,,,0.718589779,
Y166.bmp,18.40449928,,,15031.5,,,525.9726523,,,0.68278804,,,216,,,94,,,0.435185185,,,0.740322104,
Y172.bmp,18.14699629,,,13883,,,501.9310206,,,0.692476694,,,204,,,94,,,0.460784314,,,0.723977889,
Y173.bmp,22.91052638,,,14393,,,574.2396766,,,0.548497743,,,247,,,80,,,0.32388664,,,0.728390688,
Y167.bmp,17.86713984,,,16728,,,546.7005719,,,0.70332309,,,221,,,105,,,0.475113122,,,0.720879121,
Y007.bmp,19.87627714,,,15932.5,,,562.7422017,,,0.632229663,,,231,,,93,,,0.402597403,,,0.741632919,
Y013.bmp,24.56699537,,,13340.5,,,572.4823157,,,0.511514404,,,249,,,74,,,0.297188755,,,0.724004125,
Y017.bmp,16.24645275,,,14642,,,487.7300085,,,0.773484046,,,185,,,104,,,0.562162162,,,0.761018711,
Y188.bmp,21.17610107,,,13809,,,540.7594471,,,0.593422366,,,229,,,81,,,0.35371179,,,0.744460618,
Y163.bmp,22.61359482,,,13897.5,,,560.6000661,,,0.555699883,,,240,,,80,,,0.333333333,,,0.723828125,
Y177.bmp,20.95094027,,,12198,,,505.5289996,,,0.599799906,,,212,,,80,,,0.377358491,,,0.719221698,
Y176.bmp,15.03778121,,,10114,,,389.9898962,,,0.835653334,,,138,,,94,,,0.68115942,,,0.779679309,
Y162.bmp,19.71868579,,,14748,,,539.2691147,,,0.63728243,,,224,,,89,,,0.397321429,,,0.739767255,
Y189.bmp,18.07274343,,,14750.5,,,516.3157967,,,0.695321773,,,202,,,106,,,0.524752475,,,0.688889408,
Y002.bmp,20.12800441,,,16463.5,,,575.6538895,,,0.624322797,,,243,,,92,,,0.378600823,,,0.736424226,
Y028.bmp,17.25570705,,,14091,,,493.1025938,,,0.728244399,,,192,,,100,,,0.520833333,,,0.73390625,
Y000.bmp,27.77568516,,,11476,,,564.582822,,,0.452423475,,,247,,,62,,,0.251012146,,,0.749379653,
Y014.bmp,20.68702853,,,15233.5,,,561.369619,,,0.607451765,,,236,,,88,,,0.372881356,,,0.733508282,
Y148.bmp,23.35919823,,,14006.5,,,571.9970367,,,0.537962471,,,241,,,85,,,0.352697095,,,0.683744203,
Y174.bmp,19.57678505,,,15730,,,554.925967,,,0.64190172,,,230,,,93,,,0.404347826,,,0.735390369,
Y160.bmp,25.56655514,,,12780,,,571.612259,,,0.491516042,,,239,,,88,,,0.368200837,,,0.607645493,
Y161.bmp,27.51962446,,,10742,,,543.7056243,,,0.456633121,,,244,,,62,,,0.254098361,,,0.710074035,
Y175.bmp,18.80314345,,,11862,,,472.2741657,,,0.668312297,,,187,,,87,,,0.465240642,,,0.729116725,
Y149.bmp,16.25841244,,,15222.5,,,497.4873701,,,0.77291507,,,189,,,110,,,0.582010582,,,0.732202982,
Y015.bmp,16.44147147,,,16140.5,,,515.1442227,,,0.764309449,,,185,,,119,,,0.643243243,,,0.73315921,
Y001.bmp,21.0632754,,,15668.5,,,574.4823153,,,0.59660104,,,239,,,90,,,0.376569038,,,0.728428638,
Y029.bmp,19.50031059,,,17434,,,583.0681049,,,0.644419069,,,243,,,96,,,0.395061728,,,0.74734225,
Y024.bmp,20.1971454,,,16160.5,,,571.3107457,,,0.622185549,,,239,,,91,,,0.380753138,,,0.743045657,
Y030.bmp,17.89778146,,,14914.5,,,516.6589413,,,0.702118976,,,206,,,101,,,0.490291262,,,0.716836489,
Y018.bmp,19.10798198,,,13257,,,503.3036033,,,0.6576504,,,204,,,91,,,0.446078431,,,0.714124111,
Y193.bmp,15.79245271,,,15763.5,,,498.9432116,,,0.795720097,,,162,,,129,,,0.796296296,,,0.754306632,
Y187.bmp,20.45570963,,,12779.5,,,511.2863593,,,0.614321,,,214,,,82,,,0.38317757,,,0.728259631,
Y150.bmp,17.59732709,,,15271.5,,,518.3990555,,,0.71410686,,,201,,,100,,,0.497512438,,,0.759776119,
Y144.bmp,16.42567562,,,14525.5,,,488.4579319,,,0.765044452,,,169,,,117,,,0.692307692,,,0.734612856,
Y178.bmp,19.93416041,,,11599.5,,,480.8599522,,,0.630393844,,,200,,,82,,,0.41,,,0.707286585,
Y179.bmp,20.07930164,,,14730.5,,,543.8549005,,,0.625837105,,,226,,,89,,,0.39380531,,,0.732350602,
Y145.bmp,23.31529674,,,13546.5,,,561.9970349,,,0.538975426,,,237,,,77,,,0.324894515,,,0.742314647,
Y151.bmp,15.97673605,,,14340.5,,,478.6589426,,,0.786541879,,,184,,,104,,,0.565217391,,,0.749399038,
Y186.bmp,19.31361358,,,14303,,,525.5878756,,,0.650648412,,,215,,,93,,,0.43255814,,,0.715328832,
Y192.bmp,17.25602538,,,15697.5,,,520.4579315,,,0.728230964,,,191,,,111,,,0.581151832,,,0.740413188,
Y019.bmp,17.72565027,,,17389,,,555.1858541,,,0.708937151,,,216,,,108,,,0.5,,,0.745413237,
Y031.bmp,23.93599361,,,18376,,,663.2102371,,,0.52499897,,,272,,,102,,,0.375,,,0.662341407,
Y025.bmp,18.15952651,,,10369,,,433.9310203,,,0.69199888,,,176,,,83,,,0.471590909,,,0.709816539,
Y033.bmp,22.76886366,,,10455.5,,,487.9137772,,,0.551910371,,,211,,,69,,,0.327014218,,,0.718146851,
Y027.bmp,19.40202751,,,10491,,,451.1614684,,,0.647683444,,,185,,,78,,,0.421621622,,,0.727027027,
Y184.bmp,24.40436037,,,10452.5,,,505.0609634,,,0.514923227,,,221,,,68,,,0.307692308,,,0.695535001,
Y190.bmp,20.43421201,,,11045.5,,,475.085349,,,0.614967291,,,197,,,77,,,0.390862944,,,0.7281627,
Y147.bmp,21.24008359,,,12081,,,506.5584368,,,0.591634771,,,216,,,80,,,0.37037037,,,0.699131944,
Y153.bmp,20.44801268,,,12174.5,,,498.9432136,,,0.61455224,,,209,,,80,,,0.38277512,,,0.728139952,
Y152.bmp,20.61455665,,,12917.5,,,516.0315257,,,0.609587303,,,219,,,83,,,0.378995434,,,0.710650822,
Y146.bmp,16.47710559,,,17740.5,,,540.6589421,,,0.76265652,,,185,,,124,,,0.67027027,,,0.773343505,
Y191.bmp,16.87750307,,,15125,,,505.2447268,,,0.744563455,,,195,,,105,,,0.538461538,,,0.738705739,
Y185.bmp,16.78155548,,,14742,,,497.3868624,,,0.748820454,,,190,,,105,,,0.552631579,,,0.738947368,
Y026.bmp,15.15382794,,,17025,,,507.9310195,,,0.829253972,,,164,,,130,,,0.792682927,,,0.798545966,
Y036.bmp,22.03610721,,,10842.5,,,488.8010765,,,0.570262791,,,209,,,74,,,0.354066986,,,0.701053925,
Y022.bmp,17.63211352,,,14424.5,,,504.3157954,,,0.712697998,,,203,,,99,,,0.487684729,,,0.717743942,
Y181.bmp,17.51374661,,,11449,,,447.7888843,,,0.717514778,,,178,,,93,,,0.52247191,,,0.69161532,
Y142.bmp,19.62024891,,,10419,,,452.132031,,,0.640479744,,,190,,,78,,,0.410526316,,,0.703036437,
Y156.bmp,29.37032415,,,12463.5,,,605.0264747,,,0.427859493,,,265,,,76,,,0.286792453,,,0.618843098,
Y157.bmp,18.61879602,,,12467,,,481.7888852,,,0.674929356,,,194,,,94,,,0.484536082,,,0.68364773,
Y143.bmp,20.81617148,,,11600.5,,,491.4041079,,,0.603683151,,,201,,,80,,,0.39800995,,,0.721424129,
Y180.bmp,16.01758012,,,16801,,,518.7594467,,,0.784536235,,,179,,,121,,,0.675977654,,,0.77570525,
Y037.bmp,17.34145043,,,15209.5,,,513.5706284,,,0.724643654,,,202,,,100,,,0.495049505,,,0.752945545,
Y009.bmp,20.86142043,,,13843,,,537.3868654,,,0.602373747,,,228,,,84,,,0.368421053,,,0.722796575,
Y035.bmp,16.74341289,,,18290,,,553.3868645,,,0.750526316,,,170,,,150,,,0.882352941,,,0.717254902,
Y182.bmp,18.08835299,,,15090.5,,,522.4579321,,,0.694721736,,,210,,,98,,,0.466666667,,,0.733260447,
Y169.bmp,29.06226909,,,13259.5,,,620.7665882,,,0.43239473,,,260,,,87,,,0.334615385,,,0.586184792,
Y155.bmp,15.67611874,,,17435.5,,,522.801079,,,0.801625212,,,187,,,128,,,0.684491979,,,0.728421624,
Y141.bmp,20.40529748,,,14118.5,,,536.742203,,,0.615838706,,,224,,,87,,,0.388392857,,,0.72447147,
Y140.bmp,17.55767371,,,11336,,,446.1320311,,,0.715719645,,,179,,,88,,,0.491620112,,,0.719654647,
Y154.bmp,15.33024574,,,16395.5,,,501.3452344,,,0.819711061,,,153,,,143,,,0.934640523,,,0.749371543,
Y183.bmp,14.59359143,,,13359.5,,,441.5462431,,,0.86108838,,,133,,,131,,,0.984962406,,,0.766773805,
Y034.bmp,19.55328883,,,13600.5,,,515.6883795,,,0.642673062,,,205,,,96,,,0.468292683,,,0.691082317,
Y008.bmp,21.26119268,,,13642,,,538.5584375,,,0.591047369,,,206,,,106,,,0.514563107,,,0.624748122,
Y090.bmp,18.0750199,,,15604.5,,,531.0853491,,,0.6952342,,,211,,,100,,,0.473933649,,,0.739549763,
Y047.bmp,23.42229637,,,15143,,,595.5533847,,,0.536513235,,,257,,,80,,,0.311284047,,,0.736527237,
Y053.bmp,21.41385378,,,17993,,,620.724956,,,0.586833745,,,266,,,95,,,0.357142857,,,0.712030075,
Y133.bmp,19.63450302,,,14212.5,,,528.2569206,,,0.640014773,,,221,,,88,,,0.398190045,,,0.73079494,
Y127.bmp,23.76295761,,,16258.5,,,621.5706285,,,0.528821884,,,254,,,110,,,0.433070866,,,0.581907659,
Y126.bmp,18.86422132,,,15341,,,537.9554064,,,0.666148461,,,216,,,97,,,0.449074074,,,0.732197404,
Y132.bmp,21.0325568,,,13362.5,,,530.1391706,,,0.597472391,,,222,,,78,,,0.351351351,,,0.771685147,
Y046.bmp,18.45380253,,,11082.5,,,452.232536,,,0.680963827,,,179,,,85,,,0.474860335,,,0.728393033,
Y091.bmp,21.01921442,,,14077,,,543.9554038,,,0.597851649,,,230,,,83,,,0.360869565,,,0.737401781,
Y085.bmp,23.7163035,,,11282,,,517.2691138,,,0.529862168,,,224,,,71,,,0.316964286,,,0.709381288,
Y093.bmp,16.43102788,,,14850.5,,,493.9726505,,,0.764795246,,,186,,,107,,,0.575268817,,,0.746181288,
Y087.bmp,19.16134312,,,16349.5,,,559.7127651,,,0.655818954,,,231,,,97,,,0.41991342,,,0.729660374,
Y044.bmp,23.23848302,,,10738.5,,,499.546244,,,0.540756984,,,212,,,71,,,0.33490566,,,0.713426787,
Y078.bmp,17.61079381,,,9407,,,407.0193329,,,0.713560793,,,157,,,79,,,0.503184713,,,0.758445537,
Y124.bmp,19.12970545,,,16249,,,557.5289983,,,0.65690358,,,228,,,100,,,0.438596491,,,0.712675439,
Y130.bmp,16.8066535,,,14302,,,490.2741666,,,0.747702212,,,192,,,100,,,0.520833333,,,0.744895833,
Y118.bmp,19.88815393,,,13543,,,518.9848443,,,0.631852109,,,213,,,89,,,0.417840376,,,0.714406288,
Y119.bmp,19.4134704,,,12624.5,,,495.060963,,,0.64730168,,,201,,,84,,,0.417910448,,,0.747719735,
Y131.bmp,29.83211331,,,17346,,,719.3523736,,,0.4212364,,,285,,,114,,,0.4,,,0.53388735,
Y125.bmp,18.31370884,,,15680,,,535.8721439,,,0.686172971,,,215,,,100,,,0.465116279,,,0.729302326,
Y079.bmp,17.52392315,,,14541.5,,,504.8010781,,,0.7170981,,,198,,,104,,,0.525252525,,,0.7061723,
Y045.bmp,25.90201625,,,10966.5,,,532.9675987,,,0.48515034,,,227,,,65,,,0.286343612,,,0.74323958,
Y051.bmp,18.33727796,,,17558.5,,,567.4284934,,,0.685291024,,,230,,,107,,,0.465217391,,,0.713470134,
Y086.bmp,23.14955977,,,12756,,,543.411248,,,0.542834167,,,234,,,75,,,0.320512821,,,0.726837607,
Y092.bmp,26.26499613,,,13339.5,,,591.913774,,,0.478445606,,,209,,,108,,,0.516746411,,,0.590975545,
Y096.bmp,22.45248799,,,16589,,,610.2985526,,,0.559687283,,,261,,,87,,,0.333333333,,,0.730567666,
Y082.bmp,17.60556553,,,13302,,,483.9310206,,,0.713772697,,,194,,,94,,,0.484536082,,,0.72943628,
Y069.bmp,16.89915415,,,14445,,,494.0731542,,,0.743609526,,,183,,,97,,,0.530054645,,,0.813756971,
Y055.bmp,17.01210951,,,13019,,,470.6173114,,,0.738672179,,,172,,,106,,,0.61627907,,,0.714074155,
Y041.bmp,18.84861953,,,12547.5,,,486.3157961,,,0.66669986,,,200,,,87,,,0.435,,,0.72112069,
Y109.bmp,18.14017509,,,14034,,,504.5584378,,,0.692737084,,,205,,,92,,,0.448780488,,,0.744114528,
Y121.bmp,16.20556184,,,17264.5,,,528.9432127,,,0.77543575,,,167,,,138,,,0.826347305,,,0.74913217,
Y135.bmp,19.03914801,,,16836.5,,,566.1736619,,,0.660028064,,,218,,,103,,,0.472477064,,,0.749821858,
Y134.bmp,16.31844993,,,12261,,,447.3036045,,,0.770071426,,,162,,,101,,,0.62345679,,,0.749358269,
Y120.bmp,18.24481918,,,14556.5,,,515.3452342,,,0.688763855,,,208,,,98,,,0.471153846,,,0.714114011,
Y108.bmp,17.37578785,,,14967.5,,,509.9726509,,,0.723211638,,,194,,,105,,,0.541237113,,,0.734781541,
Y040.bmp,19.02646692,,,13757,,,511.6122608,,,0.660467971,,,205,,,89,,,0.434146341,,,0.754014799,
Y054.bmp,18.0957378,,,9822,,,421.5878754,,,0.694438223,,,162,,,84,,,0.518518519,,,0.721781305,
Y068.bmp,14.66746833,,,14331,,,458.4751778,,,0.856751262,,,138,,,128,,,0.927536232,,,0.811311141,
Y083.bmp,20.78471755,,,8023,,,408.3574278,,,0.604596717,,,170,,,60,,,0.352941176,,,0.786568627,
Y097.bmp,15.9586535,,,12956.5,,,454.717818,,,0.7874331,,,163,,,105,,,0.644171779,,,0.757026001,
Y081.bmp,16.25751338,,,11694.5,,,436.0315243,,,0.772957814,,,165,,,95,,,0.575757576,,,0.746060606,
Y095.bmp,20.03017482,,,9545.5,,,437.2619739,,,0.627372058,,,184,,,70,,,0.380434783,,,0.741110248,
Y042.bmp,15.55422213,,,16421,,,505.3868634,,,0.807907454,,,176,,,124,,,0.704545455,,,0.752428519,
Y056.bmp,23.17403381,,,11954.5,,,526.3401819,,,0.542260882,,,228,,,74,,,0.324561404,,,0.708540778,
Y136.bmp,19.74487764,,,15489.5,,,553.0264751,,,0.636437066,,,231,,,91,,,0.393939394,,,0.73685838,
Y122.bmp,18.84989667,,,16014.5,,,549.4284942,,,0.666654689,,,226,,,98,,,0.433628319,,,0.723067546,
Y123.bmp,20.57303346,,,11397.5,,,484.232536,,,0.610817652,,,198,,,78,,,0.393939394,,,0.737988863,
Y137.bmp,33.25953308,,,13594,,,672.4061962,,,0.377827673,,,292,,,81,,,0.27739726,,,0.57475055,
Y057.bmp,19.61954141,,,14490,,,533.1858541,,,0.64050284,,,224,,,89,,,0.397321429,,,0.726825843,
Y043.bmp,16.89503338,,,13580.5,,,479.0020885,,,0.743790895,,,186,,,99,,,0.532258065,,,0.737509504,
Y094.bmp,18.4560299,,,17480.5,,,567.9970341,,,0.680881645,,,227,,,102,,,0.449339207,,,0.754966744,
Y080.bmp,15.60477266,,,14629,,,477.7888857,,,0.805290296,,,168,,,115,,,0.68452381,,,0.757194617,
